level,model,quantile,horizon_h,issue_time,target_time,y_pred,y_actual,pool_bucket,adjustment,y_pred_calibrated
portfolio,sarimax,,143,2020-09-14,2020-09-19 23:00:00,2437.251325379791,2683.353999999998,,,2437.251325379791
portfolio,sarimax,,144,2020-09-14,2020-09-20 00:00:00,2182.458245397492,2348.0115000000005,,,2182.458245397492
portfolio,sarimax,,145,2020-09-14,2020-09-20 01:00:00,1866.7656983735465,1924.926000000003,,,1866.7656983735465
portfolio,sarimax,,146,2020-09-14,2020-09-20 02:00:00,1647.3735777108188,1598.9429999999986,,,1647.3735777108188
portfolio,sarimax,,147,2020-09-14,2020-09-20 03:00:00,1489.0932150285716,1388.4574999999995,,,1489.0932150285716
portfolio,sarimax,,148,2020-09-14,2020-09-20 04:00:00,1436.534285187315,1275.2815000000012,,,1436.534285187315
portfolio,sarimax,,149,2020-09-14,2020-09-20 05:00:00,1413.1272451534603,1234.009499999999,,,1413.1272451534603
portfolio,sarimax,,150,2020-09-14,2020-09-20 06:00:00,1394.3860627820727,1220.0504999999998,,,1394.3860627820727
portfolio,sarimax,,151,2020-09-14,2020-09-20 07:00:00,1468.1668740676682,1241.3825000000002,,,1468.1668740676682
portfolio,sarimax,,152,2020-09-14,2020-09-20 08:00:00,1701.8000072870843,1353.711999999999,,,1701.8000072870843
portfolio,sarimax,,153,2020-09-14,2020-09-20 09:00:00,1957.0911572476584,1769.556999999999,,,1957.0911572476584
portfolio,sarimax,,154,2020-09-14,2020-09-20 10:00:00,2154.6576128133,2449.306000000001,,,2154.6576128133
portfolio,sarimax,,155,2020-09-14,2020-09-20 11:00:00,2241.642457596588,2810.675,,,2241.642457596588
portfolio,sarimax,,156,2020-09-14,2020-09-20 12:00:00,2191.485644345413,2793.508999999997,,,2191.485644345413
portfolio,sarimax,,157,2020-09-14,2020-09-20 13:00:00,2127.510962572404,2700.620499999998,,,2127.510962572404
portfolio,sarimax,,158,2020-09-14,2020-09-20 14:00:00,2192.318923764432,2800.5740000000005,,,2192.318923764432
portfolio,sarimax,,159,2020-09-14,2020-09-20 15:00:00,2231.782683190806,2900.451499999996,,,2231.782683190806
portfolio,sarimax,,160,2020-09-14,2020-09-20 16:00:00,1979.2502083405336,2482.559499999999,,,1979.2502083405336
portfolio,sarimax,,161,2020-09-14,2020-09-20 17:00:00,1825.8195145655543,2255.2120000000014,,,1825.8195145655543
portfolio,sarimax,,162,2020-09-14,2020-09-20 18:00:00,1761.7631837863776,2188.698499999998,,,1761.7631837863776
portfolio,sarimax,,163,2020-09-14,2020-09-20 19:00:00,1748.769041408946,2280.838499999999,,,1748.769041408946
portfolio,sarimax,,164,2020-09-14,2020-09-20 20:00:00,1863.446223599312,2642.4714999999987,,,1863.446223599312
portfolio,sarimax,,165,2020-09-14,2020-09-20 21:00:00,2425.336066421267,3607.4595,,,2425.336066421267
portfolio,sarimax,,166,2020-09-14,2020-09-20 22:00:00,2717.1645553871003,3541.2809999999986,,,2717.1645553871003
portfolio,sarimax,,167,2020-09-14,2020-09-20 23:00:00,2344.218172186549,2819.458999999999,,,2344.218172186549
portfolio,sarimax,,168,2020-09-14,2020-09-21 00:00:00,1665.0057241274185,2286.491,,,1665.0057241274185
portfolio,persistence,,1,2020-09-21,2020-09-21 01:00:00,1818.5415,1797.0604999999978,,,1818.5415
portfolio,persistence,,2,2020-09-21,2020-09-21 02:00:00,1516.3765000000008,1508.112499999998,,,1516.3765000000008
portfolio,persistence,,3,2020-09-21,2020-09-21 03:00:00,1347.0229999999997,1335.6624999999997,,,1347.0229999999997
portfolio,persistence,,4,2020-09-21,2020-09-21 04:00:00,1293.7490000000005,1284.5180000000005,,,1293.7490000000005
portfolio,persistence,,5,2020-09-21,2020-09-21 05:00:00,1285.3804999999988,1251.4389999999987,,,1285.3804999999988
portfolio,persistence,,6,2020-09-21,2020-09-21 06:00:00,1322.0085,1296.7609999999993,,,1322.0085
portfolio,persistence,,7,2020-09-21,2020-09-21 07:00:00,1643.7270000000003,1668.0319999999983,,,1643.7270000000003
portfolio,persistence,,8,2020-09-21,2020-09-21 08:00:00,2280.700999999998,2379.7369999999983,,,2280.700999999998
portfolio,persistence,,9,2020-09-21,2020-09-21 09:00:00,2517.2885,2620.088999999998,,,2517.2885
portfolio,persistence,,10,2020-09-21,2020-09-21 10:00:00,2453.9455,2510.399999999999,,,2453.9455
portfolio,persistence,,11,2020-09-21,2020-09-21 11:00:00,2434.618499999999,2512.308000000001,,,2434.618499999999
portfolio,persistence,,12,2020-09-21,2020-09-21 12:00:00,2457.019000000002,2451.465,,,2457.019000000002
portfolio,persistence,,13,2020-09-21,2020-09-21 13:00:00,2526.896499999999,2568.9114999999983,,,2526.896499999999
portfolio,persistence,,14,2020-09-21,2020-09-21 14:00:00,2746.511000000001,2769.333500000001,,,2746.511000000001
portfolio,persistence,,15,2020-09-21,2020-09-21 15:00:00,2785.5195000000003,2764.0069999999973,,,2785.5195000000003
portfolio,persistence,,16,2020-09-21,2020-09-21 16:00:00,2603.7000000000007,2530.973,,,2603.7000000000007
portfolio,persistence,,17,2020-09-21,2020-09-21 17:00:00,2431.914999999998,2302.6399999999976,,,2431.914999999998
portfolio,persistence,,18,2020-09-21,2020-09-21 18:00:00,2332.5939999999982,2250.808499999999,,,2332.5939999999982
portfolio,persistence,,19,2020-09-21,2020-09-21 19:00:00,2318.1674999999987,2264.7935,,,2318.1674999999987
portfolio,persistence,,20,2020-09-21,2020-09-21 20:00:00,2580.264999999998,2746.453000000001,,,2580.264999999998
portfolio,persistence,,21,2020-09-21,2020-09-21 21:00:00,3580.360499999998,3891.6240000000025,,,3580.360499999998
portfolio,persistence,,22,2020-09-21,2020-09-21 22:00:00,3694.023500000003,3720.113499999999,,,3694.023500000003
portfolio,persistence,,23,2020-09-21,2020-09-21 23:00:00,3004.2970000000023,2922.7585000000004,,,3004.2970000000023
portfolio,persistence,,24,2020-09-21,2020-09-22 00:00:00,2415.476999999998,2347.3704999999973,,,2415.476999999998
portfolio,persistence,,25,2020-09-21,2020-09-22 01:00:00,1841.1614999999997,1783.5785000000003,,,1841.1614999999997
portfolio,persistence,,26,2020-09-21,2020-09-22 02:00:00,1511.4554999999998,1475.588000000001,,,1511.4554999999998
portfolio,persistence,,27,2020-09-21,2020-09-22 03:00:00,1369.2494999999992,1308.9345000000003,,,1369.2494999999992
portfolio,persistence,,28,2020-09-21,2020-09-22 04:00:00,1321.9540000000002,1253.9155000000003,,,1321.9540000000002
portfolio,persistence,,29,2020-09-21,2020-09-22 05:00:00,1295.296499999999,1224.2389999999998,,,1295.296499999999
portfolio,persistence,,30,2020-09-21,2020-09-22 06:00:00,1321.9890000000014,1275.3409999999997,,,1321.9890000000014
portfolio,persistence,,31,2020-09-21,2020-09-22 07:00:00,1644.7655,1686.6025000000009,,,1644.7655
portfolio,persistence,,32,2020-09-21,2020-09-22 08:00:00,2170.5149999999985,2415.1460000000006,,,2170.5149999999985
portfolio,persistence,,33,2020-09-21,2020-09-22 09:00:00,2475.911999999997,2604.970000000001,,,2475.911999999997
portfolio,persistence,,34,2020-09-21,2020-09-22 10:00:00,2626.075500000002,2465.1200000000013,,,2626.075500000002
portfolio,persistence,,35,2020-09-21,2020-09-22 11:00:00,2569.6740000000004,2437.7924999999987,,,2569.6740000000004
portfolio,persistence,,36,2020-09-21,2020-09-22 12:00:00,2443.436000000001,2302.278500000001,,,2443.436000000001
portfolio,persistence,,37,2020-09-21,2020-09-22 13:00:00,2484.2395000000038,2397.6379999999967,,,2484.2395000000038
portfolio,persistence,,38,2020-09-21,2020-09-22 14:00:00,2825.8749999999973,2642.591499999998,,,2825.8749999999973
portfolio,persistence,,39,2020-09-21,2020-09-22 15:00:00,2840.5049999999983,2692.1175000000003,,,2840.5049999999983
portfolio,persistence,,40,2020-09-21,2020-09-22 16:00:00,2633.6559999999968,2475.7590000000014,,,2633.6559999999968
portfolio,persistence,,41,2020-09-21,2020-09-22 17:00:00,2431.351000000001,2254.986999999996,,,2431.351000000001
portfolio,persistence,,42,2020-09-21,2020-09-22 18:00:00,2320.6020000000026,2173.238500000004,,,2320.6020000000026
portfolio,persistence,,43,2020-09-21,2020-09-22 19:00:00,2257.3400000000006,2118.252,,,2257.3400000000006
portfolio,persistence,,44,2020-09-21,2020-09-22 20:00:00,2510.188499999999,2589.6369999999984,,,2510.188499999999
portfolio,persistence,,45,2020-09-21,2020-09-22 21:00:00,3568.946500000001,3841.9605,,,3568.946500000001
portfolio,persistence,,46,2020-09-21,2020-09-22 22:00:00,3731.186999999999,3719.0504999999953,,,3731.186999999999
portfolio,persistence,,47,2020-09-21,2020-09-22 23:00:00,3012.923999999996,2932.409999999997,,,3012.923999999996
portfolio,persistence,,48,2020-09-21,2020-09-23 00:00:00,2417.602999999997,2328.3974999999973,,,2417.602999999997
portfolio,persistence,,49,2020-09-21,2020-09-23 01:00:00,1862.872499999999,1796.001000000002,,,1862.872499999999
portfolio,persistence,,50,2020-09-21,2020-09-23 02:00:00,1538.7789999999989,1476.5530000000003,,,1538.7789999999989
portfolio,persistence,,51,2020-09-21,2020-09-23 03:00:00,1364.9835000000012,1312.1754999999998,,,1364.9835000000012
portfolio,persistence,,52,2020-09-21,2020-09-23 04:00:00,1302.8624999999984,1249.5434999999993,,,1302.8624999999984
portfolio,persistence,,53,2020-09-21,2020-09-23 05:00:00,1301.0815000000007,1230.634,,,1301.0815000000007
portfolio,persistence,,54,2020-09-21,2020-09-23 06:00:00,1327.9120000000012,1280.1569999999997,,,1327.9120000000012
portfolio,persistence,,55,2020-09-21,2020-09-23 07:00:00,1677.0459999999994,1675.7789999999975,,,1677.0459999999994
portfolio,persistence,,56,2020-09-21,2020-09-23 08:00:00,2360.640000000001,2423.100999999999,,,2360.640000000001
portfolio,persistence,,57,2020-09-21,2020-09-23 09:00:00,2547.316499999997,2632.537499999998,,,2547.316499999997
portfolio,persistence,,58,2020-09-21,2020-09-23 10:00:00,2405.5890000000013,2424.140000000001,,,2405.5890000000013
portfolio,persistence,,59,2020-09-21,2020-09-23 11:00:00,2365.017000000002,2380.1175,,,2365.017000000002
portfolio,persistence,,60,2020-09-21,2020-09-23 12:00:00,2350.268,2342.768,,,2350.268
portfolio,persistence,,61,2020-09-21,2020-09-23 13:00:00,2427.707000000001,2426.321999999999,,,2427.707000000001
portfolio,persistence,,62,2020-09-21,2020-09-23 14:00:00,2719.812500000001,2661.355499999998,,,2719.812500000001
portfolio,persistence,,63,2020-09-21,2020-09-23 15:00:00,2760.1074999999983,2694.967499999996,,,2760.1074999999983
portfolio,persistence,,64,2020-09-21,2020-09-23 16:00:00,2564.451499999997,2511.8014999999964,,,2564.451499999997
portfolio,persistence,,65,2020-09-21,2020-09-23 17:00:00,2393.055499999997,2311.538500000003,,,2393.055499999997
portfolio,persistence,,66,2020-09-21,2020-09-23 18:00:00,2314.3864999999987,2286.017499999998,,,2314.3864999999987
portfolio,persistence,,67,2020-09-21,2020-09-23 19:00:00,2255.641499999998,2344.0769999999984,,,2255.641499999998
portfolio,persistence,,68,2020-09-21,2020-09-23 20:00:00,2498.9259999999967,2936.6169999999984,,,2498.9259999999967
portfolio,persistence,,69,2020-09-21,2020-09-23 21:00:00,3602.9654999999934,3931.557499999999,,,3602.9654999999934
portfolio,persistence,,70,2020-09-21,2020-09-23 22:00:00,3721.365999999999,3640.723,,,3721.365999999999
portfolio,persistence,,71,2020-09-21,2020-09-23 23:00:00,3006.447000000001,2899.406000000001,,,3006.447000000001
portfolio,persistence,,72,2020-09-21,2020-09-24 00:00:00,2407.9345,2353.061,,,2407.9345
portfolio,persistence,,73,2020-09-21,2020-09-24 01:00:00,1831.887500000001,1798.8804999999984,,,1831.887500000001
portfolio,persistence,,74,2020-09-21,2020-09-24 02:00:00,1525.490000000001,1492.2334999999975,,,1525.490000000001
portfolio,persistence,,75,2020-09-21,2020-09-24 03:00:00,1376.4975000000013,1332.7709999999993,,,1376.4975000000013
portfolio,persistence,,76,2020-09-21,2020-09-24 04:00:00,1306.918499999999,1265.44,,,1306.918499999999
portfolio,persistence,,77,2020-09-21,2020-09-24 05:00:00,1284.4909999999998,1243.398499999998,,,1284.4909999999998
portfolio,persistence,,78,2020-09-21,2020-09-24 06:00:00,1334.432499999998,1314.1864999999991,,,1334.432499999998
portfolio,persistence,,79,2020-09-21,2020-09-24 07:00:00,1715.7549999999992,1710.1255000000017,,,1715.7549999999992
portfolio,persistence,,80,2020-09-21,2020-09-24 08:00:00,2434.469,2478.1340000000027,,,2434.469
portfolio,persistence,,81,2020-09-21,2020-09-24 09:00:00,2619.7024999999994,2705.7570000000005,,,2619.7024999999994
portfolio,persistence,,82,2020-09-21,2020-09-24 10:00:00,2447.0260000000007,2492.478999999996,,,2447.0260000000007
portfolio,persistence,,83,2020-09-21,2020-09-24 11:00:00,2383.271500000001,2433.074999999993,,,2383.271500000001
portfolio,persistence,,84,2020-09-21,2020-09-24 12:00:00,2377.0799999999963,2438.230999999997,,,2377.0799999999963
portfolio,persistence,,85,2020-09-21,2020-09-24 13:00:00,2444.4175000000023,2512.9704999999985,,,2444.4175000000023
portfolio,persistence,,86,2020-09-21,2020-09-24 14:00:00,2681.613499999995,2675.257000000005,,,2681.613499999995
portfolio,persistence,,87,2020-09-21,2020-09-24 15:00:00,2726.3004999999966,2684.363999999999,,,2726.3004999999966
portfolio,persistence,,88,2020-09-21,2020-09-24 16:00:00,2531.2684999999988,2451.6200000000044,,,2531.2684999999988
portfolio,persistence,,89,2020-09-21,2020-09-24 17:00:00,2379.221500000004,2250.7649999999967,,,2379.221500000004
portfolio,persistence,,90,2020-09-21,2020-09-24 18:00:00,2290.498500000002,2160.4574999999954,,,2290.498500000002
portfolio,persistence,,91,2020-09-21,2020-09-24 19:00:00,2248.694999999997,2193.7710000000006,,,2248.694999999997
portfolio,persistence,,92,2020-09-21,2020-09-24 20:00:00,2521.1440000000043,2692.719999999998,,,2521.1440000000043
portfolio,persistence,,93,2020-09-21,2020-09-24 21:00:00,3460.247499999998,3762.4385,,,3460.247499999998
portfolio,persistence,,94,2020-09-21,2020-09-24 22:00:00,3514.201999999991,3577.4259999999995,,,3514.201999999991
portfolio,persistence,,95,2020-09-21,2020-09-24 23:00:00,2880.4234999999994,2814.6624999999995,,,2880.4234999999994
portfolio,persistence,,96,2020-09-21,2020-09-25 00:00:00,2336.6344999999974,2286.0589999999997,,,2336.6344999999974
portfolio,persistence,,97,2020-09-21,2020-09-25 01:00:00,1822.2334999999969,1742.4809999999989,,,1822.2334999999969
portfolio,persistence,,98,2020-09-21,2020-09-25 02:00:00,1511.6109999999994,1452.8199999999986,,,1511.6109999999994
portfolio,persistence,,99,2020-09-21,2020-09-25 03:00:00,1349.438000000001,1301.2525000000005,,,1349.438000000001
portfolio,persistence,,100,2020-09-21,2020-09-25 04:00:00,1301.5049999999983,1243.9629999999995,,,1301.5049999999983
portfolio,persistence,,101,2020-09-21,2020-09-25 05:00:00,1286.728000000001,1197.885499999999,,,1286.728000000001
portfolio,persistence,,102,2020-09-21,2020-09-25 06:00:00,1330.3160000000005,1256.6300000000006,,,1330.3160000000005
portfolio,persistence,,103,2020-09-21,2020-09-25 07:00:00,1623.4500000000005,1602.389,,,1623.4500000000005
portfolio,persistence,,104,2020-09-21,2020-09-25 08:00:00,2324.5585,2344.824,,,2324.5585
portfolio,persistence,,105,2020-09-21,2020-09-25 09:00:00,2546.3750000000005,2564.9485000000004,,,2546.3750000000005
portfolio,persistence,,106,2020-09-21,2020-09-25 10:00:00,2367.8070000000007,2465.371500000001,,,2367.8070000000007
portfolio,persistence,,107,2020-09-21,2020-09-25 11:00:00,2361.5884999999994,2472.192,,,2361.5884999999994
portfolio,persistence,,108,2020-09-21,2020-09-25 12:00:00,2294.690499999997,2448.890999999997,,,2294.690499999997
portfolio,persistence,,109,2020-09-21,2020-09-25 13:00:00,2373.855499999997,2522.948500000001,,,2373.855499999997
portfolio,persistence,,110,2020-09-21,2020-09-25 14:00:00,2604.5404999999987,2719.6624999999976,,,2604.5404999999987
portfolio,persistence,,111,2020-09-21,2020-09-25 15:00:00,2688.754500000003,2726.7274999999954,,,2688.754500000003
portfolio,persistence,,112,2020-09-21,2020-09-25 16:00:00,2522.896500000001,2525.9700000000025,,,2522.896500000001
portfolio,persistence,,113,2020-09-21,2020-09-25 17:00:00,2318.813,2303.571499999999,,,2318.813
portfolio,persistence,,114,2020-09-21,2020-09-25 18:00:00,2232.454,2265.5355,,,2232.454
portfolio,persistence,,115,2020-09-21,2020-09-25 19:00:00,2167.1310000000017,2314.795499999998,,,2167.1310000000017
portfolio,persistence,,116,2020-09-21,2020-09-25 20:00:00,2161.332499999997,2494.081000000001,,,2161.332499999997
portfolio,persistence,,117,2020-09-21,2020-09-25 21:00:00,2750.237000000002,3277.0365,,,2750.237000000002
portfolio,persistence,,118,2020-09-21,2020-09-25 22:00:00,3030.8720000000044,3329.8734999999983,,,3030.8720000000044
portfolio,persistence,,119,2020-09-21,2020-09-25 23:00:00,2663.515000000001,2761.1685,,,2663.515000000001
portfolio,persistence,,120,2020-09-21,2020-09-26 00:00:00,2355.335999999996,2412.7414999999987,,,2355.335999999996
portfolio,persistence,,121,2020-09-21,2020-09-26 01:00:00,1946.427500000001,1921.635,,,1946.427500000001
portfolio,persistence,,122,2020-09-21,2020-09-26 02:00:00,1594.9904999999994,1526.5339999999992,,,1594.9904999999994
portfolio,persistence,,123,2020-09-21,2020-09-26 03:00:00,1391.6599999999994,1322.1860000000008,,,1391.6599999999994
portfolio,persistence,,124,2020-09-21,2020-09-26 04:00:00,1299.8834999999997,1226.2284999999988,,,1299.8834999999997
portfolio,persistence,,125,2020-09-21,2020-09-26 05:00:00,1265.8480000000004,1195.5509999999997,,,1265.8480000000004
portfolio,persistence,,126,2020-09-21,2020-09-26 06:00:00,1262.6654999999996,1201.3164999999997,,,1262.6654999999996
portfolio,persistence,,127,2020-09-21,2020-09-26 07:00:00,1308.9120000000005,1255.2864999999993,,,1308.9120000000005
portfolio,persistence,,128,2020-09-21,2020-09-26 08:00:00,1474.9594999999977,1408.6664999999994,,,1474.9594999999977
portfolio,persistence,,129,2020-09-21,2020-09-26 09:00:00,1976.7539999999972,1943.9659999999983,,,1976.7539999999972
portfolio,persistence,,130,2020-09-21,2020-09-26 10:00:00,2583.088999999993,2784.4944999999966,,,2583.088999999993
portfolio,persistence,,131,2020-09-21,2020-09-26 11:00:00,2862.009999999998,3247.821999999995,,,2862.009999999998
portfolio,persistence,,132,2020-09-21,2020-09-26 12:00:00,2823.7189999999987,3244.712,,,2823.7189999999987
portfolio,persistence,,133,2020-09-21,2020-09-26 13:00:00,2800.909000000001,3229.5499999999984,,,2800.909000000001
portfolio,persistence,,134,2020-09-21,2020-09-26 14:00:00,3066.721999999997,3491.217,,,3066.721999999997
portfolio,persistence,,135,2020-09-21,2020-09-26 15:00:00,3098.7419999999997,3421.056999999998,,,3098.7419999999997
portfolio,persistence,,136,2020-09-21,2020-09-26 16:00:00,2623.9784999999983,2849.209500000001,,,2623.9784999999983
portfolio,persistence,,137,2020-09-21,2020-09-26 17:00:00,2304.0179999999978,2429.401499999997,,,2304.0179999999978
portfolio,persistence,,138,2020-09-21,2020-09-26 18:00:00,2198.1400000000017,2327.191999999996,,,2198.1400000000017
portfolio,persistence,,139,2020-09-21,2020-09-26 19:00:00,2161.284499999998,2337.007999999998,,,2161.284499999998
portfolio,persistence,,140,2020-09-21,2020-09-26 20:00:00,2232.2539999999985,2511.0150000000003,,,2232.2539999999985
portfolio,persistence,,141,2020-09-21,2020-09-26 21:00:00,2786.508499999999,3146.7435,,,2786.508499999999
portfolio,persistence,,142,2020-09-21,2020-09-26 22:00:00,3046.0415,3311.4184999999966,,,3046.0415
portfolio,persistence,,143,2020-09-21,2020-09-26 23:00:00,2683.353999999998,2804.3754999999983,,,2683.353999999998
portfolio,persistence,,144,2020-09-21,2020-09-27 00:00:00,2348.0115000000005,2474.529999999999,,,2348.0115000000005
portfolio,persistence,,145,2020-09-21,2020-09-27 01:00:00,1924.926000000003,1950.6569999999972,,,1924.926000000003
portfolio,persistence,,146,2020-09-21,2020-09-27 02:00:00,1598.9429999999986,1599.1834999999985,,,1598.9429999999986
portfolio,persistence,,147,2020-09-21,2020-09-27 03:00:00,1388.4574999999995,1354.4264999999984,,,1388.4574999999995
portfolio,persistence,,148,2020-09-21,2020-09-27 04:00:00,1275.2815000000012,1243.0819999999992,,,1275.2815000000012
portfolio,persistence,,149,2020-09-21,2020-09-27 05:00:00,1234.009499999999,1197.8530000000007,,,1234.009499999999
portfolio,persistence,,150,2020-09-21,2020-09-27 06:00:00,1220.0504999999998,1190.4210000000007,,,1220.0504999999998
portfolio,persistence,,151,2020-09-21,2020-09-27 07:00:00,1241.3825000000002,1221.5919999999987,,,1241.3825000000002
portfolio,persistence,,152,2020-09-21,2020-09-27 08:00:00,1353.711999999999,1324.222500000001,,,1353.711999999999
portfolio,persistence,,153,2020-09-21,2020-09-27 09:00:00,1769.556999999999,1770.8794999999984,,,1769.556999999999
portfolio,persistence,,154,2020-09-21,2020-09-27 10:00:00,2449.306000000001,2589.305999999996,,,2449.306000000001
portfolio,persistence,,155,2020-09-21,2020-09-27 11:00:00,2810.675,3215.4244999999983,,,2810.675
portfolio,persistence,,156,2020-09-21,2020-09-27 12:00:00,2793.508999999997,3255.0925,,,2793.508999999997
portfolio,persistence,,157,2020-09-21,2020-09-27 13:00:00,2700.620499999998,3048.045500000001,,,2700.620499999998
portfolio,persistence,,158,2020-09-21,2020-09-27 14:00:00,2800.5740000000005,3251.189499999999,,,2800.5740000000005
portfolio,persistence,,159,2020-09-21,2020-09-27 15:00:00,2900.451499999996,3334.379999999999,,,2900.451499999996
portfolio,persistence,,160,2020-09-21,2020-09-27 16:00:00,2482.559499999999,2815.9484999999995,,,2482.559499999999
portfolio,persistence,,161,2020-09-21,2020-09-27 17:00:00,2255.2120000000014,2461.8515,,,2255.2120000000014
portfolio,persistence,,162,2020-09-21,2020-09-27 18:00:00,2188.698499999998,2319.7459999999965,,,2188.698499999998
portfolio,persistence,,163,2020-09-21,2020-09-27 19:00:00,2280.838499999999,2311.494499999996,,,2280.838499999999
portfolio,persistence,,164,2020-09-21,2020-09-27 20:00:00,2642.4714999999987,2777.3999999999974,,,2642.4714999999987
portfolio,persistence,,165,2020-09-21,2020-09-27 21:00:00,3607.4595,3827.441499999996,,,3607.4595
portfolio,persistence,,166,2020-09-21,2020-09-27 22:00:00,3541.2809999999986,3699.396999999996,,,3541.2809999999986
portfolio,persistence,,167,2020-09-21,2020-09-27 23:00:00,2819.458999999999,2932.813999999998,,,2819.458999999999
portfolio,persistence,,168,2020-09-21,2020-09-28 00:00:00,2286.491,2344.757499999998,,,2286.491
portfolio,sarimax,,1,2020-09-21,2020-09-21 01:00:00,1965.104683080212,1797.0604999999978,,,1965.104683080212
portfolio,sarimax,,2,2020-09-21,2020-09-21 02:00:00,1717.1731534441565,1508.112499999998,,,1717.1731534441565
portfolio,sarimax,,3,2020-09-21,2020-09-21 03:00:00,1490.54832703056,1335.6624999999997,,,1490.54832703056
portfolio,sarimax,,4,2020-09-21,2020-09-21 04:00:00,1376.5054103333157,1284.5180000000005,,,1376.5054103333157
portfolio,sarimax,,5,2020-09-21,2020-09-21 05:00:00,1351.619537610759,1251.4389999999987,,,1351.619537610759
portfolio,sarimax,,6,2020-09-21,2020-09-21 06:00:00,1353.9613243186134,1296.7609999999993,,,1353.9613243186134
portfolio,sarimax,,7,2020-09-21,2020-09-21 07:00:00,1560.4799079971176,1668.0319999999983,,,1560.4799079971176
portfolio,sarimax,,8,2020-09-21,2020-09-21 08:00:00,1943.1641196373157,2379.7369999999983,,,1943.1641196373157
portfolio,sarimax,,9,2020-09-21,2020-09-21 09:00:00,2185.8142481726245,2620.088999999998,,,2185.8142481726245
portfolio,sarimax,,10,2020-09-21,2020-09-21 10:00:00,2327.1691569835143,2510.399999999999,,,2327.1691569835143
portfolio,sarimax,,11,2020-09-21,2020-09-21 11:00:00,2386.7042041358354,2512.308000000001,,,2386.7042041358354
portfolio,sarimax,,12,2020-09-21,2020-09-21 12:00:00,2298.5881721193587,2451.465,,,2298.5881721193587
portfolio,sarimax,,13,2020-09-21,2020-09-21 13:00:00,2261.534103371424,2568.9114999999983,,,2261.534103371424
portfolio,sarimax,,14,2020-09-21,2020-09-21 14:00:00,2483.359906607656,2769.333500000001,,,2483.359906607656
portfolio,sarimax,,15,2020-09-21,2020-09-21 15:00:00,2521.655178404028,2764.0069999999973,,,2521.655178404028
portfolio,sarimax,,16,2020-09-21,2020-09-21 16:00:00,2248.5226917619034,2530.973,,,2248.5226917619034
portfolio,sarimax,,17,2020-09-21,2020-09-21 17:00:00,2031.964803820808,2302.6399999999976,,,2031.964803820808
portfolio,sarimax,,18,2020-09-21,2020-09-21 18:00:00,1943.040446727764,2250.808499999999,,,1943.040446727764
portfolio,sarimax,,19,2020-09-21,2020-09-21 19:00:00,1908.1076202445613,2264.7935,,,1908.1076202445613
portfolio,sarimax,,20,2020-09-21,2020-09-21 20:00:00,2066.97463402422,2746.453000000001,,,2066.97463402422
portfolio,sarimax,,21,2020-09-21,2020-09-21 21:00:00,2819.0436712886985,3891.6240000000025,,,2819.0436712886985
portfolio,sarimax,,22,2020-09-21,2020-09-21 22:00:00,3084.745823556401,3720.113499999999,,,3084.745823556401
portfolio,sarimax,,23,2020-09-21,2020-09-21 23:00:00,2577.500729147725,2922.7585000000004,,,2577.500729147725
portfolio,sarimax,,24,2020-09-21,2020-09-22 00:00:00,2157.414846192776,2347.3704999999973,,,2157.414846192776
portfolio,sarimax,,25,2020-09-21,2020-09-22 01:00:00,1683.8619801516304,1783.5785000000003,,,1683.8619801516304
portfolio,sarimax,,26,2020-09-21,2020-09-22 02:00:00,1385.1236054621015,1475.588000000001,,,1385.1236054621015
portfolio,sarimax,,27,2020-09-21,2020-09-22 03:00:00,1205.1598060991892,1308.9345000000003,,,1205.1598060991892
portfolio,sarimax,,28,2020-09-21,2020-09-22 04:00:00,1119.9104532279532,1253.9155000000003,,,1119.9104532279532
portfolio,sarimax,,29,2020-09-21,2020-09-22 05:00:00,1083.7384299854411,1224.2389999999998,,,1083.7384299854411
portfolio,sarimax,,30,2020-09-21,2020-09-22 06:00:00,1097.43083014253,1275.3409999999997,,,1097.43083014253
portfolio,sarimax,,31,2020-09-21,2020-09-22 07:00:00,1290.0825759372442,1686.6025000000009,,,1290.0825759372442
portfolio,sarimax,,32,2020-09-21,2020-09-22 08:00:00,1682.8183724468022,2415.1460000000006,,,1682.8183724468022
portfolio,sarimax,,33,2020-09-21,2020-09-22 09:00:00,1949.241991205884,2604.970000000001,,,1949.241991205884
portfolio,sarimax,,34,2020-09-21,2020-09-22 10:00:00,2146.4777968263284,2465.1200000000013,,,2146.4777968263284
portfolio,sarimax,,35,2020-09-21,2020-09-22 11:00:00,2244.712812900867,2437.7924999999987,,,2244.712812900867
portfolio,sarimax,,36,2020-09-21,2020-09-22 12:00:00,2192.8820279010192,2302.278500000001,,,2192.8820279010192
portfolio,sarimax,,37,2020-09-21,2020-09-22 13:00:00,2189.3954778378074,2397.6379999999967,,,2189.3954778378074
portfolio,sarimax,,38,2020-09-21,2020-09-22 14:00:00,2419.886777368386,2642.591499999998,,,2419.886777368386
portfolio,sarimax,,39,2020-09-21,2020-09-22 15:00:00,2488.5733757891767,2692.1175000000003,,,2488.5733757891767
portfolio,sarimax,,40,2020-09-21,2020-09-22 16:00:00,2196.781781830341,2475.7590000000014,,,2196.781781830341
portfolio,sarimax,,41,2020-09-21,2020-09-22 17:00:00,1988.997866113189,2254.986999999996,,,1988.997866113189
